target
lcl|JH159153.1_cds_EGZ19178.1_118
lcl|JH159154.1_cds_EGZ17537.1_1105
lcl|JH159154.1_cds_EGZ18168.1_1737
lcl|JH159154.1_cds_EGZ18680.1_2249
lcl|JH159152.1_cds_EGZ23628.1_854
lcl|JH159152.1_cds_EGZ25376.1_2606
lcl|JH159152.1_cds_EGZ25617.1_2849
lcl|NW_009258123.1_cds_XP_009535108.1_901
lcl|NW_009258117.1_cds_XP_009521895.1_118
lcl|JH159160.1_cds_EGZ08643.1_74
lcl|JH159162.1_cds_EGZ07701.1_527
lcl|NW_009258118.1_cds_XP_009526595.1_1105
lcl|NW_009258118.1_cds_XP_009527226.1_1737
lcl|NW_009258118.1_cds_XP_009527738.1_2249
lcl|JH159163.1_cds_EGZ06869.1_257
lcl|JH159164.1_cds_EGZ06072.1_30
lcl|JH159165.1_cds_EGZ05960.1_312
lcl|JH159174.1_cds_EGZ04781.1_27
lcl|NW_009258116.1_cds_XP_009518916.1_854
lcl|NW_009258116.1_cds_XP_009520664.1_2606
lcl|NW_009258116.1_cds_XP_009520905.1_2849
lcl|JH159158.1_cds_EGZ10468.1_127
lcl|JH159153.1_cds_EGZ22255.1_3204
lcl|NW_009258117.1_cds_XP_009524972.1_3204
lcl|JH159151.1_cds_EGZ27225.1_741
lcl|JH159151.1_cds_EGZ27415.1_931
lcl|JH159151.1_cds_EGZ27773.1_1290
lcl|JH159151.1_cds_EGZ27968.1_1486
lcl|JH159151.1_cds_EGZ28013.1_1531
lcl|JH159151.1_cds_EGZ28109.1_1628
lcl|JH159151.1_cds_EGZ28193.1_1712
lcl|JH159151.1_cds_EGZ28289.1_1808
lcl|JH159151.1_cds_EGZ28301.1_1820
lcl|JH159151.1_cds_EGZ28310.1_1829
lcl|JH159151.1_cds_EGZ28460.1_1979
lcl|JH159151.1_cds_EGZ28749.1_2268
lcl|JH159151.1_cds_EGZ28931.1_2451
lcl|JH159151.1_cds_EGZ29502.1_3027
lcl|JH159151.1_cds_EGZ29985.1_3510
lcl|JH159151.1_cds_EGZ30071.1_3596
lcl|JH159151.1_cds_EGZ30249.1_3774
lcl|JH159151.1_cds_EGZ30744.1_4270
lcl|NW_009258115.1_cds_XP_009514500.1_741
lcl|NW_009258115.1_cds_XP_009514690.1_931
lcl|NW_009258115.1_cds_XP_009515048.1_1290
lcl|NW_009258115.1_cds_XP_009515243.1_1486
lcl|NW_009258115.1_cds_XP_009515288.1_1531
lcl|NW_009258115.1_cds_XP_009515384.1_1628
lcl|NW_009258115.1_cds_XP_009515468.1_1712
lcl|NW_009258115.1_cds_XP_009515564.1_1808
lcl|NW_009258115.1_cds_XP_009515576.1_1820
lcl|NW_009258115.1_cds_XP_009515585.1_1829
lcl|NW_009258115.1_cds_XP_009515735.1_1979
lcl|NW_009258115.1_cds_XP_009516024.1_2268
lcl|NW_009258115.1_cds_XP_009516206.1_2451
lcl|NW_009258115.1_cds_XP_009516777.1_3027
lcl|NW_009258115.1_cds_XP_009517260.1_3510
lcl|NW_009258115.1_cds_XP_009517346.1_3596
lcl|NW_009258115.1_cds_XP_009517524.1_3774
lcl|NW_009258115.1_cds_XP_009518019.1_4270
lcl|JH159155.1_cds_EGZ14545.1_176
lcl|JH159155.1_cds_EGZ15190.1_821
lcl|JH159155.1_cds_EGZ15421.1_1053
lcl|JH159155.1_cds_EGZ15898.1_1533
lcl|JH159155.1_cds_EGZ16074.1_1709
lcl|JH159157.1_cds_EGZ11596.1_132
lcl|JH159157.1_cds_EGZ11708.1_244
lcl|JH159157.1_cds_EGZ12196.1_733
lcl|JH159157.1_cds_EGZ12308.1_845
lcl|NW_009258119.1_cds_XP_009528294.1_176
lcl|NW_009258119.1_cds_XP_009528939.1_821
lcl|NW_009258119.1_cds_XP_009529170.1_1053
lcl|NW_009258119.1_cds_XP_009529647.1_1533
lcl|NW_009258119.1_cds_XP_009529823.1_1709
lcl|JH159156.1_cds_EGZ12796.1_43
lcl|JH159156.1_cds_EGZ12824.1_71
lcl|JH159156.1_cds_EGZ12970.1_217
lcl|JH159156.1_cds_EGZ14140.1_1387
lcl|NW_009258121.1_cds_XP_009531929.1_132
lcl|NW_009258121.1_cds_XP_009532041.1_244
lcl|NW_009258121.1_cds_XP_009532529.1_733
lcl|NW_009258121.1_cds_XP_009532641.1_845
lcl|JH159159.1_cds_EGZ09542.1_193
lcl|JH159159.1_cds_EGZ09981.1_635
lcl|JH159159.1_cds_EGZ10156.1_810
lcl|JH159159.1_cds_EGZ10260.1_914
lcl|JH159159.1_cds_EGZ10298.1_953
lcl|JH159153.1_cds_EGZ19106.1_46
lcl|JH159153.1_cds_EGZ19239.1_179
lcl|JH159153.1_cds_EGZ19247.1_187
lcl|JH159153.1_cds_EGZ19432.1_372
lcl|JH159153.1_cds_EGZ19651.1_591
lcl|JH159153.1_cds_EGZ19715.1_655
lcl|JH159153.1_cds_EGZ19821.1_761
lcl|JH159153.1_cds_EGZ19823.1_763
lcl|JH159153.1_cds_EGZ20065.1_1005
lcl|JH159153.1_cds_EGZ20102.1_1042
lcl|JH159153.1_cds_EGZ20629.1_1571
lcl|JH159153.1_cds_EGZ20728.1_1670
lcl|JH159153.1_cds_EGZ20949.1_1891
lcl|JH159153.1_cds_EGZ20972.1_1914
lcl|JH159153.1_cds_EGZ21213.1_2160
lcl|JH159153.1_cds_EGZ21386.1_2333
lcl|JH159153.1_cds_EGZ21452.1_2399
lcl|JH159153.1_cds_EGZ21461.1_2408
lcl|JH159153.1_cds_EGZ21878.1_2826
lcl|JH159153.1_cds_EGZ21953.1_2901
lcl|JH159153.1_cds_EGZ22365.1_3314
lcl|JH159153.1_cds_EGZ22671.1_3622
lcl|NW_009258120.1_cds_XP_009530225.1_43
lcl|NW_009258120.1_cds_XP_009530253.1_71
lcl|NW_009258120.1_cds_XP_009530399.1_217
lcl|NW_009258120.1_cds_XP_009531569.1_1387
lcl|JH159154.1_cds_EGZ16452.1_19
lcl|JH159154.1_cds_EGZ16815.1_383
lcl|JH159154.1_cds_EGZ16907.1_475
lcl|JH159154.1_cds_EGZ16980.1_548
lcl|JH159154.1_cds_EGZ17116.1_684
lcl|JH159154.1_cds_EGZ17160.1_728
lcl|JH159154.1_cds_EGZ17195.1_763
lcl|JH159154.1_cds_EGZ17457.1_1025
lcl|JH159154.1_cds_EGZ17588.1_1156
lcl|JH159154.1_cds_EGZ17612.1_1180
lcl|JH159154.1_cds_EGZ17858.1_1426
lcl|JH159154.1_cds_EGZ18488.1_2057
lcl|JH159154.1_cds_EGZ18531.1_2100
lcl|JH159152.1_cds_EGZ23561.1_787
lcl|JH159152.1_cds_EGZ23887.1_1113
lcl|JH159152.1_cds_EGZ24232.1_1459
lcl|JH159152.1_cds_EGZ24655.1_1883
lcl|JH159152.1_cds_EGZ24657.1_1885
lcl|JH159152.1_cds_EGZ24733.1_1961
lcl|JH159152.1_cds_EGZ24736.1_1964
lcl|JH159152.1_cds_EGZ24808.1_2036
lcl|JH159152.1_cds_EGZ24882.1_2111
lcl|JH159152.1_cds_EGZ24898.1_2127
lcl|JH159152.1_cds_EGZ25454.1_2684
lcl|JH159152.1_cds_EGZ25638.1_2870
lcl|JH159152.1_cds_EGZ26027.1_3259
lcl|JH159152.1_cds_EGZ26323.1_3555
lcl|JH159152.1_cds_EGZ26341.1_3573
lcl|NW_009258123.1_cds_XP_009534403.1_193
lcl|NW_009258123.1_cds_XP_009534842.1_635
lcl|NW_009258123.1_cds_XP_009535017.1_810
lcl|NW_009258123.1_cds_XP_009535121.1_914
lcl|NW_009258123.1_cds_XP_009535159.1_953
lcl|JH159161.1_cds_EGZ08079.1_272
lcl|JH159161.1_cds_EGZ08354.1_547
lcl|JH159161.1_cds_EGZ08424.1_617
lcl|JH159161.1_cds_EGZ08531.1_725
lcl|NW_009258117.1_cds_XP_009521823.1_46
lcl|NW_009258117.1_cds_XP_009521956.1_179
lcl|NW_009258117.1_cds_XP_009521964.1_187
lcl|NW_009258117.1_cds_XP_009522149.1_372
lcl|NW_009258117.1_cds_XP_009522368.1_591
lcl|NW_009258117.1_cds_XP_009522432.1_655
lcl|NW_009258117.1_cds_XP_009522538.1_761
lcl|NW_009258117.1_cds_XP_009522540.1_763
lcl|NW_009258117.1_cds_XP_009522782.1_1005
lcl|NW_009258117.1_cds_XP_009522819.1_1042
lcl|NW_009258117.1_cds_XP_009523346.1_1571
lcl|NW_009258117.1_cds_XP_009523445.1_1670
lcl|NW_009258117.1_cds_XP_009523666.1_1891
lcl|NW_009258117.1_cds_XP_009523689.1_1914
lcl|NW_009258117.1_cds_XP_009523930.1_2160
lcl|NW_009258117.1_cds_XP_009524103.1_2333
lcl|NW_009258117.1_cds_XP_009524169.1_2399
lcl|NW_009258117.1_cds_XP_009524178.1_2408
lcl|NW_009258117.1_cds_XP_009524595.1_2826
lcl|NW_009258117.1_cds_XP_009524670.1_2901
lcl|NW_009258117.1_cds_XP_009525082.1_3314
lcl|NW_009258117.1_cds_XP_009525388.1_3622
lcl|JH159158.1_cds_EGZ10427.1_86
lcl|JH159158.1_cds_EGZ10665.1_325
lcl|JH159158.1_cds_EGZ10677.1_337
lcl|JH159158.1_cds_EGZ10799.1_462
lcl|JH159160.1_cds_EGZ09209.1_640
lcl|JH159162.1_cds_EGZ07233.1_58
lcl|JH159162.1_cds_EGZ07237.1_62
lcl|JH159162.1_cds_EGZ07241.1_66
lcl|JH159162.1_cds_EGZ07502.1_328
lcl|JH159162.1_cds_EGZ07707.1_533
lcl|NW_009258118.1_cds_XP_009525510.1_19
lcl|NW_009258118.1_cds_XP_009525873.1_383
lcl|NW_009258118.1_cds_XP_009525965.1_475
lcl|NW_009258118.1_cds_XP_009526038.1_548
lcl|NW_009258118.1_cds_XP_009526174.1_684
lcl|NW_009258118.1_cds_XP_009526218.1_728
lcl|NW_009258118.1_cds_XP_009526253.1_763
lcl|NW_009258118.1_cds_XP_009526515.1_1025
lcl|NW_009258118.1_cds_XP_009526646.1_1156
lcl|NW_009258118.1_cds_XP_009526670.1_1180
lcl|NW_009258118.1_cds_XP_009526916.1_1426
lcl|NW_009258118.1_cds_XP_009527546.1_2057
lcl|NW_009258118.1_cds_XP_009527589.1_2100
lcl|JH159163.1_cds_EGZ06771.1_159
lcl|JH159163.1_cds_EGZ06799.1_187
lcl|JH159163.1_cds_EGZ07005.1_394
lcl|JH159163.1_cds_EGZ07010.1_399
lcl|JH159163.1_cds_EGZ07139.1_528
lcl|JH159163.1_cds_EGZ07149.1_538
lcl|JH159163.1_cds_EGZ07162.1_551
lcl|JH159164.1_cds_EGZ06054.1_12
lcl|JH159164.1_cds_EGZ06065.1_23
lcl|JH159164.1_cds_EGZ06280.1_239
lcl|JH159164.1_cds_EGZ06368.1_328
lcl|JH159164.1_cds_EGZ06375.1_335
lcl|JH159164.1_cds_EGZ06415.1_375
lcl|JH159165.1_cds_EGZ05670.1_22
lcl|JH159165.1_cds_EGZ05897.1_249
lcl|JH159166.1_cds_EGZ05426.1_54
lcl|JH159169.1_cds_EGZ05061.1_17
lcl|JH159169.1_cds_EGZ05085.1_41
lcl|JH159178.1_cds_EGZ04595.1_26
lcl|NW_009258116.1_cds_XP_009518849.1_787
lcl|NW_009258116.1_cds_XP_009519175.1_1113
lcl|NW_009258116.1_cds_XP_009519520.1_1459
lcl|NW_009258116.1_cds_XP_009519943.1_1883
lcl|NW_009258116.1_cds_XP_009519945.1_1885
lcl|NW_009258116.1_cds_XP_009520021.1_1961
lcl|NW_009258116.1_cds_XP_009520024.1_1964
lcl|NW_009258116.1_cds_XP_009520096.1_2036
lcl|NW_009258116.1_cds_XP_009520170.1_2111
lcl|NW_009258116.1_cds_XP_009520186.1_2127
lcl|NW_009258116.1_cds_XP_009520742.1_2684
lcl|NW_009258116.1_cds_XP_009520926.1_2870
lcl|NW_009258116.1_cds_XP_009521315.1_3259
lcl|NW_009258116.1_cds_XP_009521611.1_3555
lcl|NW_009258116.1_cds_XP_009521629.1_3573
lcl|JH159158.1_cds_EGZ10998.1_661
lcl|JH159155.1_cds_EGZ16269.1_1904
lcl|NW_009258119.1_cds_XP_009530018.1_1904
lcl|JH159163.1_cds_EGZ06988.1_377
lcl|JH159154.1_cds_EGZ16902.1_470
lcl|JH159160.1_cds_EGZ09022.1_453
lcl|NW_009258118.1_cds_XP_009525960.1_470
lcl|JH159156.1_cds_EGZ13143.1_390
lcl|JH159153.1_cds_EGZ21930.1_2878
lcl|NW_009258120.1_cds_XP_009530572.1_390
lcl|JH159152.1_cds_EGZ25639.1_2871
lcl|JH159152.1_cds_EGZ26406.1_3638
lcl|NW_009258117.1_cds_XP_009524647.1_2878
lcl|JH159158.1_cds_EGZ10803.1_466
lcl|JH159166.1_cds_EGZ05577.1_209
lcl|NW_009258116.1_cds_XP_009520927.1_2871
lcl|NW_009258116.1_cds_XP_009521694.1_3638
lcl|JH159151.1_cds_EGZ27462.1_978
lcl|NW_009258115.1_cds_XP_009514737.1_978
lcl|JH159155.1_cds_EGZ14380.1_11
lcl|JH159155.1_cds_EGZ15908.1_1543
lcl|NW_009258119.1_cds_XP_009528129.1_11
lcl|NW_009258119.1_cds_XP_009529657.1_1543
lcl|JH159153.1_cds_EGZ22765.1_1527
lcl|JH159152.1_cds_EGZ23018.1_244
lcl|JH159152.1_cds_EGZ24046.1_1273
lcl|JH159152.1_cds_EGZ24602.1_1830
lcl|NW_009258117.1_cds_XP_009525482.1_1527
lcl|JH159158.1_cds_EGZ10809.1_472
lcl|NW_009258116.1_cds_XP_009518306.1_244
lcl|NW_009258116.1_cds_XP_009519334.1_1273
lcl|NW_009258116.1_cds_XP_009519890.1_1830
lcl|JH159156.1_cds_EGZ13507.1_754
lcl|JH159159.1_cds_EGZ09465.1_116
lcl|NW_009258120.1_cds_XP_009530936.1_754
lcl|JH159152.1_cds_EGZ24947.1_2177
lcl|JH159152.1_cds_EGZ26187.1_3419
lcl|NW_009258123.1_cds_XP_009534326.1_116
lcl|JH159158.1_cds_EGZ10475.1_134
lcl|NW_009258116.1_cds_XP_009520235.1_2177
lcl|NW_009258116.1_cds_XP_009521475.1_3419
lcl|JH159153.1_cds_EGZ19722.1_662
lcl|NW_009258117.1_cds_XP_009522439.1_662
lcl|JH159156.1_cds_EGZ14284.1_1532
lcl|NW_009258120.1_cds_XP_009531713.1_1532
lcl|JH159154.1_cds_EGZ18130.1_1699
lcl|JH159152.1_cds_EGZ23223.1_449
lcl|JH159152.1_cds_EGZ24287.1_1514
lcl|JH159162.1_cds_EGZ07518.1_344
lcl|NW_009258118.1_cds_XP_009527188.1_1699
lcl|JH159169.1_cds_EGZ05045.1_1
lcl|JH159174.1_cds_EGZ04819.1_65
lcl|NW_009258116.1_cds_XP_009518511.1_449
lcl|NW_009258116.1_cds_XP_009519575.1_1514
lcl|JH159156.1_cds_EGZ13140.1_387
lcl|JH159153.1_cds_EGZ19776.1_716
lcl|NW_009258120.1_cds_XP_009530569.1_387
lcl|NW_009258117.1_cds_XP_009522493.1_716
lcl|JH159159.1_cds_EGZ10109.1_763
lcl|NW_009258123.1_cds_XP_009534970.1_763
lcl|JH159164.1_cds_EGZ06043.1_1
lcl|JH159151.1_cds_EGZ29579.1_3104
lcl|NW_009258115.1_cds_XP_009516854.1_3104
lcl|JH159155.1_cds_EGZ15857.1_1492
lcl|NW_009258119.1_cds_XP_009529606.1_1492
lcl|JH159161.1_cds_EGZ08162.1_355
lcl|JH159158.1_cds_EGZ10652.1_311
lcl|JH159163.1_cds_EGZ07036.1_425
lcl|JH159151.1_cds_EGZ28812.1_2332
lcl|NW_009258115.1_cds_XP_009516087.1_2332
lcl|JH159156.1_cds_EGZ13446.1_693
lcl|JH159153.1_cds_EGZ20799.1_1741
lcl|JH159153.1_cds_EGZ22301.1_3250
lcl|NW_009258120.1_cds_XP_009530875.1_693
lcl|JH159152.1_cds_EGZ23031.1_257
lcl|JH159152.1_cds_EGZ24773.1_2001
lcl|NW_009258117.1_cds_XP_009523516.1_1741
lcl|NW_009258117.1_cds_XP_009525018.1_3250
lcl|JH159164.1_cds_EGZ06216.1_175
lcl|JH159165.1_cds_EGZ05809.1_161
lcl|NW_009258116.1_cds_XP_009518319.1_257
lcl|NW_009258116.1_cds_XP_009520061.1_2001
lcl|JH159157.1_cds_EGZ12493.1_1030
lcl|NW_009258121.1_cds_XP_009532826.1_1030
lcl|JH159153.1_cds_EGZ22250.1_3199
lcl|NW_009258117.1_cds_XP_009524967.1_3199
lcl|JH159151.1_cds_EGZ29851.1_3376
lcl|NW_009258115.1_cds_XP_009517126.1_3376
lcl|JH159154.1_cds_EGZ18431.1_2000
lcl|JH159152.1_cds_EGZ23440.1_666
lcl|JH159152.1_cds_EGZ24275.1_1502
lcl|NW_009258118.1_cds_XP_009527489.1_2000
lcl|NW_009258116.1_cds_XP_009518728.1_666
lcl|NW_009258116.1_cds_XP_009519563.1_1502
lcl|JH159155.1_cds_EGZ16046.1_1681
lcl|NW_009258119.1_cds_XP_009529795.1_1681
lcl|JH159152.1_cds_EGZ22921.1_147
lcl|NW_009258116.1_cds_XP_009518209.1_147
lcl|JH159151.1_cds_EGZ26692.1_204
lcl|JH159151.1_cds_EGZ26694.1_206
lcl|JH159151.1_cds_EGZ26696.1_208
lcl|JH159151.1_cds_EGZ26710.1_222
lcl|JH159151.1_cds_EGZ26823.1_335
lcl|JH159151.1_cds_EGZ26825.1_337
lcl|JH159151.1_cds_EGZ26835.1_347
lcl|JH159151.1_cds_EGZ27382.1_898
lcl|JH159151.1_cds_EGZ27737.1_1254
lcl|JH159151.1_cds_EGZ27858.1_1376
lcl|JH159151.1_cds_EGZ27860.1_1378
lcl|JH159151.1_cds_EGZ28277.1_1796
lcl|JH159151.1_cds_EGZ29861.1_3386
lcl|NW_009258115.1_cds_XP_009513967.1_204
lcl|NW_009258115.1_cds_XP_009513969.1_206
lcl|NW_009258115.1_cds_XP_009513971.1_208
lcl|NW_009258115.1_cds_XP_009513985.1_222
lcl|NW_009258115.1_cds_XP_009514098.1_335
lcl|NW_009258115.1_cds_XP_009514100.1_337
lcl|NW_009258115.1_cds_XP_009514110.1_347
lcl|NW_009258115.1_cds_XP_009514657.1_898
lcl|NW_009258115.1_cds_XP_009515012.1_1254
lcl|NW_009258115.1_cds_XP_009515133.1_1376
lcl|NW_009258115.1_cds_XP_009515135.1_1378
lcl|NW_009258115.1_cds_XP_009515552.1_1796
lcl|NW_009258115.1_cds_XP_009517136.1_3386
lcl|JH159155.1_cds_EGZ14827.1_458
lcl|JH159155.1_cds_EGZ16166.1_1801
lcl|JH159157.1_cds_EGZ11598.1_134
lcl|JH159157.1_cds_EGZ11609.1_145
lcl|JH159157.1_cds_EGZ12093.1_630
lcl|NW_009258119.1_cds_XP_009528576.1_458
lcl|NW_009258119.1_cds_XP_009529915.1_1801
lcl|JH159156.1_cds_EGZ12920.1_167
lcl|JH159156.1_cds_EGZ13658.1_905
lcl|NW_009258121.1_cds_XP_009531931.1_134
lcl|NW_009258121.1_cds_XP_009531942.1_145
lcl|NW_009258121.1_cds_XP_009532426.1_630
lcl|JH159159.1_cds_EGZ10026.1_680
lcl|JH159153.1_cds_EGZ20371.1_1312
lcl|JH159153.1_cds_EGZ22560.1_3511
lcl|JH159153.1_cds_EGZ22564.1_3515
lcl|JH159153.1_cds_EGZ22676.1_3627
lcl|NW_009258120.1_cds_XP_009530349.1_167
lcl|NW_009258120.1_cds_XP_009531087.1_905
lcl|JH159154.1_cds_EGZ16728.1_295
lcl|JH159154.1_cds_EGZ16729.1_296
lcl|JH159154.1_cds_EGZ16746.1_314
lcl|JH159152.1_cds_EGZ23653.1_879
lcl|JH159152.1_cds_EGZ23847.1_1073
lcl|JH159152.1_cds_EGZ24338.1_1565
lcl|JH159152.1_cds_EGZ25100.1_2330
lcl|JH159152.1_cds_EGZ25465.1_2695
lcl|JH159152.1_cds_EGZ26298.1_3530
lcl|NW_009258123.1_cds_XP_009534887.1_680
lcl|JH159161.1_cds_EGZ08120.1_313
lcl|NW_009258117.1_cds_XP_009523088.1_1312
lcl|NW_009258117.1_cds_XP_009525277.1_3511
lcl|NW_009258117.1_cds_XP_009525281.1_3515
lcl|NW_009258117.1_cds_XP_009525393.1_3627
lcl|JH159158.1_cds_EGZ11115.1_778
lcl|JH159162.1_cds_EGZ07255.1_80
lcl|JH159162.1_cds_EGZ07452.1_278
lcl|JH159162.1_cds_EGZ07454.1_280
lcl|NW_009258118.1_cds_XP_009525786.1_295
lcl|NW_009258118.1_cds_XP_009525787.1_296
lcl|NW_009258118.1_cds_XP_009525804.1_314
lcl|JH159168.1_cds_EGZ05140.1_5
lcl|JH159168.1_cds_EGZ05177.1_42
lcl|JH159168.1_cds_EGZ05190.1_55
lcl|JH159168.1_cds_EGZ05211.1_76
lcl|JH159168.1_cds_EGZ05254.1_119
lcl|JH159176.1_cds_EGZ04694.1_41
lcl|JH159181.1_cds_EGZ04499.1_12
lcl|NW_009258116.1_cds_XP_009518941.1_879
lcl|NW_009258116.1_cds_XP_009519135.1_1073
lcl|NW_009258116.1_cds_XP_009519626.1_1565
lcl|NW_009258116.1_cds_XP_009520388.1_2330
lcl|NW_009258116.1_cds_XP_009520753.1_2695
lcl|NW_009258116.1_cds_XP_009521586.1_3530
lcl|JH159156.1_cds_EGZ13044.1_291
lcl|NW_009258120.1_cds_XP_009530473.1_291
lcl|JH159151.1_cds_EGZ29393.1_2917
lcl|NW_009258115.1_cds_XP_009516668.1_2917
lcl|JH159152.1_cds_EGZ22813.1_39
lcl|NW_009258116.1_cds_XP_009518101.1_39
lcl|JH159155.1_cds_EGZ14376.1_7
lcl|JH159155.1_cds_EGZ16354.1_1991
lcl|NW_009258119.1_cds_XP_009528125.1_7
lcl|NW_009258119.1_cds_XP_009530103.1_1991
lcl|JH159153.1_cds_EGZ20332.1_1273
lcl|JH159154.1_cds_EGZ19039.1_2609
lcl|NW_009258117.1_cds_XP_009523049.1_1273
lcl|NW_009258118.1_cds_XP_009528097.1_2609
lcl|JH159153.1_cds_EGZ19865.1_805
lcl|NW_009258117.1_cds_XP_009522582.1_805
lcl|JH159151.1_cds_EGZ26693.1_205
lcl|JH159151.1_cds_EGZ27211.1_727
lcl|JH159151.1_cds_EGZ27718.1_1235
lcl|JH159151.1_cds_EGZ28187.1_1706
lcl|JH159151.1_cds_EGZ28409.1_1928
lcl|JH159151.1_cds_EGZ29078.1_2599
lcl|JH159151.1_cds_EGZ29388.1_2912
lcl|JH159151.1_cds_EGZ30456.1_3981
lcl|NW_009258115.1_cds_XP_009513968.1_205
lcl|NW_009258115.1_cds_XP_009514486.1_727
lcl|NW_009258115.1_cds_XP_009514993.1_1235
lcl|NW_009258115.1_cds_XP_009515462.1_1706
lcl|NW_009258115.1_cds_XP_009515684.1_1928
lcl|NW_009258115.1_cds_XP_009516353.1_2599
lcl|NW_009258115.1_cds_XP_009516663.1_2912
lcl|NW_009258115.1_cds_XP_009517731.1_3981
lcl|JH159155.1_cds_EGZ14386.1_17
lcl|JH159155.1_cds_EGZ15045.1_676
lcl|JH159155.1_cds_EGZ15233.1_865
lcl|JH159155.1_cds_EGZ15836.1_1471
lcl|JH159155.1_cds_EGZ15891.1_1526
lcl|JH159155.1_cds_EGZ16008.1_1643
lcl|JH159155.1_cds_EGZ16083.1_1718
lcl|JH159157.1_cds_EGZ12368.1_905
lcl|JH159157.1_cds_EGZ12654.1_1191
lcl|NW_009258119.1_cds_XP_009528135.1_17
lcl|NW_009258119.1_cds_XP_009528794.1_676
lcl|NW_009258119.1_cds_XP_009528982.1_865
lcl|NW_009258119.1_cds_XP_009529585.1_1471
lcl|NW_009258119.1_cds_XP_009529640.1_1526
lcl|NW_009258119.1_cds_XP_009529757.1_1643
lcl|NW_009258119.1_cds_XP_009529832.1_1718
lcl|JH159156.1_cds_EGZ12847.1_94
lcl|JH159156.1_cds_EGZ13125.1_372
lcl|JH159156.1_cds_EGZ13315.1_562
lcl|JH159156.1_cds_EGZ13350.1_597
lcl|JH159156.1_cds_EGZ13735.1_982
lcl|JH159156.1_cds_EGZ14090.1_1337
lcl|NW_009258121.1_cds_XP_009532701.1_905
lcl|NW_009258121.1_cds_XP_009532987.1_1191
lcl|JH159159.1_cds_EGZ09394.1_45
lcl|JH159159.1_cds_EGZ09807.1_460
lcl|JH159153.1_cds_EGZ22372.1_3321
lcl|NW_009258120.1_cds_XP_009530276.1_94
lcl|NW_009258120.1_cds_XP_009530554.1_372
lcl|NW_009258120.1_cds_XP_009530744.1_562
lcl|NW_009258120.1_cds_XP_009530779.1_597
lcl|NW_009258120.1_cds_XP_009531164.1_982
lcl|NW_009258120.1_cds_XP_009531519.1_1337
lcl|JH159154.1_cds_EGZ16788.1_356
lcl|JH159154.1_cds_EGZ16850.1_418
lcl|JH159154.1_cds_EGZ16851.1_419
lcl|JH159154.1_cds_EGZ16852.1_420
lcl|JH159154.1_cds_EGZ17486.1_1054
lcl|JH159154.1_cds_EGZ17853.1_1421
lcl|JH159154.1_cds_EGZ18063.1_1632
lcl|JH159154.1_cds_EGZ18566.1_2135
lcl|JH159152.1_cds_EGZ23034.1_260
lcl|JH159152.1_cds_EGZ23860.1_1086
lcl|JH159152.1_cds_EGZ24474.1_1702
lcl|JH159152.1_cds_EGZ24478.1_1706
lcl|JH159152.1_cds_EGZ25034.1_2264
lcl|JH159152.1_cds_EGZ25203.1_2433
lcl|JH159152.1_cds_EGZ26470.1_3702
lcl|NW_009258123.1_cds_XP_009534255.1_45
lcl|NW_009258123.1_cds_XP_009534668.1_460
lcl|NW_009258117.1_cds_XP_009525089.1_3321
lcl|JH159158.1_cds_EGZ10472.1_131
